id,project_reference,academic_year,mobility_start_month,mobility_end_month,mobility_duration,activity_mob,participant_nationality,participant_gender,participant_profile,special_needs,fewer_opportunities,group_leader,participant_age,sending_country_code,sending_city,sending_organization,receiving_country_code,receiving_city,receiving_organization
105630,2017-2-DE04-KA347-015682,2017-2018,2017-11,2017-11,1,National youth meetings,DE,Female,Learner,No,No,No,16,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105631,2017-2-DE04-KA347-015682,2017-2018,2017-11,2017-11,1,National youth meetings,DE,Female,Learner,No,No,No,17,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105632,2017-2-DE04-KA347-015682,2017-2018,2017-11,2017-11,1,National youth meetings,DE,Female,Learner,No,No,No,18,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105633,2017-2-DE04-KA347-015682,2017-2018,2017-11,2017-11,1,National youth meetings,DE,Female,Learner,No,No,No,20,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105634,2017-2-DE04-KA347-015682,2017-2018,2017-11,2017-11,1,National youth meetings,DE,Female,Learner,No,No,No,21,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105635,2017-2-DE04-KA347-015682,2017-2018,2017-11,2017-11,1,National youth meetings,DE,Male,Learner,No,No,No,16,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105636,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105637,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,17,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105638,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,18,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105639,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,19,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105640,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,20,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105641,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,21,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105642,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,22,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105643,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,23,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105644,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,24,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105645,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,32,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105646,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,35,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105647,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Female,Learner,No,No,No,36,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105648,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Male,Learner,No,No,No,14,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105649,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Male,Learner,No,No,No,15,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105650,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Male,Learner,No,No,No,18,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105651,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Male,Learner,No,No,No,19,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105652,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Male,Learner,No,No,No,20,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105653,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Male,Learner,No,No,No,21,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105654,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Male,Learner,No,No,No,22,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105655,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Male,Learner,No,No,No,24,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105656,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Male,Learner,No,No,No,25,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105657,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Male,Learner,No,No,No,29,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105658,2017-2-DE04-KA347-015682,2017-2018,2017-12,2017-12,1,National youth meetings,DE,Male,Learner,No,No,No,53,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105659,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105660,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105661,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Female,Learner,No,No,No,17,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105662,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Female,Learner,No,No,No,18,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105663,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Female,Learner,No,No,No,19,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105664,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Female,Learner,No,No,No,20,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105665,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Female,Learner,No,No,No,21,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105666,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Female,Learner,No,No,No,22,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105667,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Female,Learner,No,No,No,23,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105668,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Female,Learner,No,No,No,24,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105669,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Male,Learner,No,No,No,14,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105670,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Male,Learner,No,No,No,15,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105671,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Male,Learner,No,No,No,16,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105672,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Male,Learner,No,No,No,19,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105673,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Male,Learner,No,No,No,20,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105674,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Male,Learner,No,No,No,21,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105675,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Male,Learner,No,No,No,24,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105676,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Male,Learner,No,No,No,29,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105677,2017-2-DE04-KA347-015682,2018-2019,2018-01,2018-01,1,National youth meetings,DE,Male,Learner,No,No,No,53,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105678,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105679,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105680,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105681,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,16,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105682,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,17,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105683,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,18,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105684,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,19,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105685,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,20,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105686,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,21,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105687,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,22,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105688,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,23,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105689,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,24,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105690,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,27,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105691,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,28,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105692,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,30,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105693,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,31,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105694,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,32,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105695,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,35,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105696,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,36,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105697,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,37,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105698,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,41,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105699,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,42,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105700,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,49,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105701,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,51,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105702,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,53,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105703,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,57,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105704,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,63,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105705,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Female,Learner,No,No,No,67,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105706,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,14,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105707,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,15,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105708,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,16,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105709,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,17,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105710,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,18,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105711,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,19,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105712,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,20,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105713,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,21,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105714,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,23,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105715,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,24,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105716,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,26,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105717,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,29,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105718,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,31,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105719,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,36,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105720,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,41,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105721,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,53,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105722,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,55,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105723,2017-2-DE04-KA347-015682,2018-2019,2018-02,2018-02,1,National youth meetings,DE,Male,Learner,No,No,No,76,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105724,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105725,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,18,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105726,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,19,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105727,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,20,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105728,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,21,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105729,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,22,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105730,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,24,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105731,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,25,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105732,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,27,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105733,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,29,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105734,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,30,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105735,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Female,Learner,No,No,No,57,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105736,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Male,Learner,No,No,No,15,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105737,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Male,Learner,No,No,No,17,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105738,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Male,Learner,No,No,No,18,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105739,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Male,Learner,No,No,No,19,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105740,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Male,Learner,No,No,No,20,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105741,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Male,Learner,No,No,No,21,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105742,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Male,Learner,No,No,No,25,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105743,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Male,Learner,No,No,No,57,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105744,2017-2-DE04-KA347-015682,2018-2019,2018-03,2018-03,1,National youth meetings,DE,Male,Learner,No,No,No,70,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105745,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105746,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105747,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Female,Learner,No,No,No,16,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105748,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Female,Learner,No,No,No,18,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105749,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Female,Learner,No,No,No,19,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105750,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Female,Learner,No,No,No,21,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105751,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Female,Learner,No,No,No,24,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105752,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Female,Learner,No,No,No,25,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105753,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Female,Learner,No,No,No,32,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105754,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Male,Learner,No,No,No,14,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105755,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Male,Learner,No,No,No,15,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105756,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Male,Learner,No,No,No,17,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105757,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Male,Learner,No,No,No,18,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105758,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Male,Learner,No,No,No,19,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105759,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Male,Learner,No,No,No,20,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105760,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Male,Learner,No,No,No,22,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105761,2017-2-DE04-KA347-015682,2018-2019,2018-04,2018-04,1,National youth meetings,DE,Male,Learner,No,No,No,24,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105762,2017-2-DE04-KA347-015682,2018-2019,2018-05,2018-05,1,National youth meetings,DE,Female,Learner,No,No,No,18,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105763,2017-2-DE04-KA347-015682,2018-2019,2018-05,2018-05,1,National youth meetings,DE,Female,Learner,No,No,No,19,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105764,2017-2-DE04-KA347-015682,2018-2019,2018-05,2018-05,1,National youth meetings,DE,Female,Learner,No,No,No,20,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105765,2017-2-DE04-KA347-015682,2018-2019,2018-05,2018-05,1,National youth meetings,DE,Female,Learner,No,No,No,21,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105766,2017-2-DE04-KA347-015682,2018-2019,2018-05,2018-05,1,National youth meetings,DE,Female,Learner,No,No,No,22,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105767,2017-2-DE04-KA347-015682,2018-2019,2018-05,2018-05,1,National youth meetings,DE,Female,Learner,No,No,No,24,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105768,2017-2-DE04-KA347-015682,2018-2019,2018-05,2018-05,1,National youth meetings,DE,Female,Learner,No,No,No,25,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105769,2017-2-DE04-KA347-015682,2018-2019,2018-05,2018-05,1,National youth meetings,DE,Female,Learner,No,No,No,28,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
105770,2017-2-DE04-KA347-015682,2018-2019,2018-05,2018-05,1,National youth meetings,DE,Female,Learner,No,No,No,32,DE,Bremen,Bremer Jugendring,DE,Bremen,Bremer Jugendring
